X,Y,Type,Fire,Time
14,4, TerrainType.Forest, False,7
14,5, TerrainType.Forest, False,7
14,6, TerrainType.Field, False,7
14,7, TerrainType.Field, False,7
14,8, TerrainType.Field, False,7
14,9, TerrainType.Field, False,7
14,10, TerrainType.Field, False,7
14,11, TerrainType.Field, False,7
14,12, TerrainType.Field, False,7
14,13, TerrainType.Field, False,7
14,14, TerrainType.Field, False,7
14,15, TerrainType.Field, False,7
14,16, TerrainType.Field, False,7
14,17, TerrainType.Field, False,7
14,18, TerrainType.Field, False,7
14,19, TerrainType.Field, False,7
14,20, TerrainType.Field, False,7
14,21, TerrainType.Field, False,7
14,22, TerrainType.Field, False,7
14,23, TerrainType.Field, False,7
14,24, TerrainType.Field, False,7
14,25, TerrainType.Field, False,7
14,26, TerrainType.Field, False,7
14,27, TerrainType.Field, False,7
14,28, TerrainType.Field, False,7
14,29, TerrainType.Field, False,7
14,30, TerrainType.River, False,7
15,1, TerrainType.Field, False,7
15,2, TerrainType.Field, False,7
15,3, TerrainType.Forest, False,7
15,4, TerrainType.Forest, False,7
15,5, TerrainType.Field, False,7
15,6, TerrainType.Field, False,7
15,7, TerrainType.Field, False,7
15,8, TerrainType.Field, False,7
15,9, TerrainType.Field, False,7
15,10, TerrainType.Field, False,7
15,11, TerrainType.Field, False,7
15,12, TerrainType.Field, False,7
15,13, TerrainType.Field, False,7
15,14, TerrainType.Field, False,7
15,15, TerrainType.Field, False,7
15,16, TerrainType.Field, False,7
15,17, TerrainType.Field, False,7
15,18, TerrainType.Field, False,7
15,19, TerrainType.Field, False,7
15,20, TerrainType.Field, False,7
15,21, TerrainType.Field, False,7
15,22, TerrainType.Field, False,7
15,23, TerrainType.Field, False,7
15,24, TerrainType.Field, False,7
15,25, TerrainType.Field, False,7
15,26, TerrainType.Field, False,7
15,27, TerrainType.Field, False,7
15,28, TerrainType.Field, False,7
15,29, TerrainType.Field, False,7
15,30, TerrainType.River, False,7
16,1, TerrainType.Field, False,7
16,2, TerrainType.Field, False,7
16,3, TerrainType.Forest, False,7
16,4, TerrainType.Forest, False,7
16,5, TerrainType.Field, False,7
16,6, TerrainType.Field, False,7
16,7, TerrainType.Field, False,7
16,8, TerrainType.Field, False,7
16,9, TerrainType.Field, False,7
16,10, TerrainType.Field, False,7
16,11, TerrainType.Field, False,7
16,12, TerrainType.Field, False,7
16,13, TerrainType.Field, False,7
16,14, TerrainType.Field, False,7
16,15, TerrainType.Field, False,7
16,16, TerrainType.Field, False,7
16,17, TerrainType.Field, False,7
16,18, TerrainType.Field, False,7
16,19, TerrainType.Field, False,7
16,20, TerrainType.Field, False,7
16,21, TerrainType.Field, False,7
16,22, TerrainType.Field, False,7
16,23, TerrainType.Field, False,7
16,24, TerrainType.Field, False,7
16,25, TerrainType.Field, False,7
16,26, TerrainType.Field, False,7
16,27, TerrainType.Field, False,7
16,28, TerrainType.Field, False,7
16,29, TerrainType.River, False,7
16,30, TerrainType.Field, False,7
17,1, TerrainType.Field, False,7
17,2, TerrainType.Field, False,7
17,3, TerrainType.Field, False,7
17,4, TerrainType.Field, False,7
17,5, TerrainType.Field, False,7
17,6, TerrainType.Field, False,7
17,7, TerrainType.Field, False,7
17,8, TerrainType.Field, False,7
17,9, TerrainType.Field, False,7
17,10, TerrainType.Field, False,7
17,11, TerrainType.Field, False,7
17,12, TerrainType.Field, False,7
17,13, TerrainType.Field, False,7
17,14, TerrainType.Field, False,7
17,15, TerrainType.Field, False,7
17,16, TerrainType.Field, False,7
17,17, TerrainType.Field, False,7
17,18, TerrainType.Field, False,7
17,19, TerrainType.Field, False,7
17,20, TerrainType.Field, False,7
17,21, TerrainType.Field, False,7
17,22, TerrainType.Field, False,7
17,23, TerrainType.Field, False,7
17,24, TerrainType.Field, False,7
17,25, TerrainType.Field, False,7
17,26, TerrainType.Field, False,7
17,27, TerrainType.River, False,7
17,28, TerrainType.River, False,7
17,29, TerrainType.River, False,7
17,30, TerrainType.Field, False,7
18,1, TerrainType.Field, False,7
18,2, TerrainType.Field, False,7
18,3, TerrainType.Field, False,7
18,4, TerrainType.Field, False,7
18,5, TerrainType.Field, False,7
18,6, TerrainType.Field, False,7
18,7, TerrainType.Field, False,7
18,8, TerrainType.Field, False,7
18,9, TerrainType.Field, False,7
18,10, TerrainType.Field, False,7
18,11, TerrainType.Field, False,7
18,12, TerrainType.Field, False,7
18,13, TerrainType.Field, False,7
18,14, TerrainType.Field, False,7
18,15, TerrainType.Field, False,7
18,16, TerrainType.Field, False,7
18,17, TerrainType.Field, False,7
18,18, TerrainType.Field, False,7
18,19, TerrainType.Field, False,7
18,20, TerrainType.Field, False,7
18,21, TerrainType.Field, False,7
18,22, TerrainType.Field, False,7
18,23, TerrainType.Field, False,7
18,24, TerrainType.Field, False,7
18,25, TerrainType.Field, False,7
18,26, TerrainType.River, False,7
18,27, TerrainType.River, False,7
18,28, TerrainType.Field, False,7
18,29, TerrainType.Field, False,7
18,30, TerrainType.Field, False,7
19,1, TerrainType.Field, False,7
19,2, TerrainType.Field, False,7
19,3, TerrainType.Field, False,7
19,4, TerrainType.Field, False,7
19,5, TerrainType.Field, False,7
19,6, TerrainType.Field, False,7
19,7, TerrainType.Field, False,7
19,8, TerrainType.Field, False,7
19,9, TerrainType.Field, False,7
19,10, TerrainType.Field, False,7
19,11, TerrainType.Field, False,7
19,12, TerrainType.Field, False,7
19,13, TerrainType.Field, False,7
19,14, TerrainType.Field, False,7
19,15, TerrainType.Field, False,7
19,16, TerrainType.Field, False,7
19,17, TerrainType.Field, False,7
19,18, TerrainType.Field, False,7
19,19, TerrainType.Field, False,7
19,20, TerrainType.Field, False,7
19,21, TerrainType.Field, False,7
19,22, TerrainType.Field, False,7
19,23, TerrainType.Field, False,7
19,24, TerrainType.Field, False,7
19,25, TerrainType.Field, False,7
19,26, TerrainType.River, False,7
19,27, TerrainType.River, False,7
19,28, TerrainType.Field, False,7
19,29, TerrainType.Field, False,7
19,30, TerrainType.Field, False,7
20,1, TerrainType.Field, False,7
20,2, TerrainType.Field, False,7
20,3, TerrainType.Field, False,7
20,4, TerrainType.Field, False,7
20,5, TerrainType.Field, False,7
20,6, TerrainType.Field, False,7
20,7, TerrainType.Field, False,7
20,8, TerrainType.Field, False,7
20,9, TerrainType.Field, False,7
20,10, TerrainType.Field, False,7
20,11, TerrainType.Field, False,7
20,12, TerrainType.Field, False,7
20,13, TerrainType.Field, False,7
20,14, TerrainType.Field, False,7
20,15, TerrainType.Field, False,7
20,16, TerrainType.Field, False,7
20,17, TerrainType.Field, False,7
20,18, TerrainType.Field, False,7
20,19, TerrainType.Field, False,7
20,20, TerrainType.Field, False,7
20,21, TerrainType.Field, False,7
20,22, TerrainType.Field, False,7
20,23, TerrainType.Field, False,7
20,24, TerrainType.Field, False,7
20,25, TerrainType.Field, False,7
20,26, TerrainType.River, False,7
20,27, TerrainType.River, False,7
20,28, TerrainType.Field, False,7
20,29, TerrainType.Field, False,7
20,30, TerrainType.River, False,7
21,1, TerrainType.Field, False,7
21,2, TerrainType.Field, False,7
21,3, TerrainType.Field, False,7
21,4, TerrainType.Field, False,7
21,5, TerrainType.Field, False,7
21,6, TerrainType.Field, False,7
21,7, TerrainType.Field, False,7
21,8, TerrainType.Field, False,7
21,9, TerrainType.Field, False,7
21,10, TerrainType.Field, False,7
21,11, TerrainType.Field, False,7
21,12, TerrainType.Field, False,7
21,13, TerrainType.Field, False,7
21,14, TerrainType.Field, False,7
21,15, TerrainType.Field, False,7
21,16, TerrainType.Field, False,7
21,17, TerrainType.Field, False,7
21,18, TerrainType.Field, False,7
21,19, TerrainType.Field, False,7
21,20, TerrainType.Field, False,7
21,21, TerrainType.Field, False,7
21,22, TerrainType.Field, False,7
21,23, TerrainType.Field, False,7
21,24, TerrainType.River, False,7
21,25, TerrainType.River, False,7
21,26, TerrainType.River, False,7
21,27, TerrainType.River, False,7
21,28, TerrainType.Field, False,7
21,29, TerrainType.River, False,7
21,30, TerrainType.Field, False,7
22,1, TerrainType.Field, False,7
22,2, TerrainType.Field, False,7
22,3, TerrainType.Field, False,7
22,4, TerrainType.Field, False,7
22,5, TerrainType.Field, False,7
22,6, TerrainType.Field, False,7
22,7, TerrainType.Field, False,7
22,8, TerrainType.Field, False,7
22,9, TerrainType.Field, False,7
22,10, TerrainType.Field, False,7
22,11, TerrainType.Field, False,7
22,12, TerrainType.Field, False,7
22,13, TerrainType.Field, False,7
22,14, TerrainType.Field, False,7
22,15, TerrainType.Field, False,7
22,16, TerrainType.Field, False,7
22,17, TerrainType.Field, False,7
22,18, TerrainType.Field, False,7
22,19, TerrainType.Field, False,7
22,20, TerrainType.Field, False,7
22,21, TerrainType.Field, False,7
22,22, TerrainType.Field, False,7
22,23, TerrainType.Field, False,7
22,24, TerrainType.River, False,7
22,25, TerrainType.River, False,7
22,26, TerrainType.River, False,7
22,27, TerrainType.Field, False,7
22,28, TerrainType.River, False,7
22,29, TerrainType.Field, False,7
22,30, TerrainType.Field, False,7
23,1, TerrainType.Field, False,7
23,2, TerrainType.Field, False,7
23,3, TerrainType.Field, False,7
23,4, TerrainType.Field, False,7
23,5, TerrainType.Field, False,7
23,6, TerrainType.Field, False,7
23,7, TerrainType.Field, False,7
23,8, TerrainType.Field, False,7
23,9, TerrainType.Field, False,7
23,10, TerrainType.Field, False,7
23,11, TerrainType.Field, False,7
23,12, TerrainType.Field, False,7
23,13, TerrainType.Field, False,7
23,14, TerrainType.Field, False,7
23,15, TerrainType.Field, False,7
23,16, TerrainType.Field, False,7
23,17, TerrainType.Field, False,7
23,18, TerrainType.Field, False,7
23,19, TerrainType.Field, False,7
23,20, TerrainType.Field, False,7
23,21, TerrainType.Field, False,7
23,22, TerrainType.Field, False,7
23,23, TerrainType.Field, False,7
23,24, TerrainType.River, False,7
23,25, TerrainType.River, False,7
23,26, TerrainType.River, False,7
23,27, TerrainType.River, False,7
23,28, TerrainType.Field, False,7
23,29, TerrainType.Field, False,7
23,30, TerrainType.Field, False,7
24,1, TerrainType.Field, False,7
24,2, TerrainType.Field, True,7
24,3, TerrainType.Field, True,7
24,4, TerrainType.Field, False,7
24,5, TerrainType.Field, True,7
24,6, TerrainType.Field, False,7
24,7, TerrainType.Field, False,7
24,8, TerrainType.Field, False,7
24,9, TerrainType.Field, False,7
24,10, TerrainType.Field, False,7
24,11, TerrainType.Field, False,7
24,12, TerrainType.Field, False,7
24,13, TerrainType.Field, False,7
24,14, TerrainType.Field, False,7
24,15, TerrainType.Field, False,7
24,16, TerrainType.Field, False,7
24,17, TerrainType.Field, False,7
24,18, TerrainType.Field, False,7
24,19, TerrainType.Field, False,7
24,20, TerrainType.Field, False,7
24,21, TerrainType.Field, False,7
24,22, TerrainType.Field, False,7
24,23, TerrainType.Field, False,7
24,24, TerrainType.River, False,7
24,25, TerrainType.River, False,7
24,26, TerrainType.Field, False,7
24,27, TerrainType.Field, False,7
24,28, TerrainType.Field, False,7
24,29, TerrainType.Field, False,7
24,30, TerrainType.Field, False,7
25,1, TerrainType.Field, False,7
25,2, TerrainType.Field, False,7
25,3, TerrainType.Field, True,7
25,4, TerrainType.Field, True,7
25,5, TerrainType.Field, True,7
25,6, TerrainType.Field, False,7
25,7, TerrainType.Field, False,7
25,8, TerrainType.Field, False,7
25,9, TerrainType.Field, False,7
25,10, TerrainType.Field, False,7
25,11, TerrainType.Field, False,7
25,12, TerrainType.Field, False,7
25,13, TerrainType.Field, False,7
25,14, TerrainType.Field, False,7
25,15, TerrainType.Field, False,7
25,16, TerrainType.Field, False,7
25,17, TerrainType.Field, False,7
25,18, TerrainType.Field, False,7
25,19, TerrainType.Field, False,7
25,20, TerrainType.Field, False,7
25,21, TerrainType.Field, False,7
25,22, TerrainType.Field, False,7
25,23, TerrainType.Field, False,7
25,24, TerrainType.Field, False,7
25,25, TerrainType.Field, False,7
25,26, TerrainType.Field, False,7
25,27, TerrainType.Field, False,7
25,28, TerrainType.Field, False,7
25,29, TerrainType.Field, False,7
25,30, TerrainType.Field, False,7
26,1, TerrainType.Field, False,7
26,2, TerrainType.Field, False,7
26,3, TerrainType.Field, False,7
26,4, TerrainType.Field, False,7
26,5, TerrainType.Field, True,7
26,6, TerrainType.Field, False,7
26,7, TerrainType.Field, False,7
26,8, TerrainType.Field, False,7
26,9, TerrainType.Field, False,7
26,10, TerrainType.Field, False,7
26,11, TerrainType.Field, False,7
26,12, TerrainType.Field, False,7
26,13, TerrainType.Field, False,7
26,14, TerrainType.Field, False,7
26,15, TerrainType.Field, False,7
26,16, TerrainType.Field, False,7
26,17, TerrainType.Field, False,7
26,18, TerrainType.Field, False,7
26,19, TerrainType.Field, False,7
26,20, TerrainType.Field, False,7
26,21, TerrainType.Field, False,7
26,22, TerrainType.Field, False,7
26,23, TerrainType.Field, False,7
26,24, TerrainType.Field, False,7
26,25, TerrainType.Field, False,7
26,26, TerrainType.Field, False,7
26,27, TerrainType.Field, False,7
26,28, TerrainType.Field, False,7
26,29, TerrainType.Field, False,7
26,30, TerrainType.Field, False,7
27,1, TerrainType.Field, False,7
27,2, TerrainType.Field, False,7
27,3, TerrainType.Field, False,7
27,4, TerrainType.Field, False,7
27,5, TerrainType.Field, False,7
27,6, TerrainType.Forest, False,7
27,7, TerrainType.Field, False,7
27,8, TerrainType.Field, False,7
27,9, TerrainType.Field, False,7
27,10, TerrainType.Field, False,7
27,11, TerrainType.Field, False,7
27,12, TerrainType.Field, False,7
27,13, TerrainType.Field, False,7
27,14, TerrainType.Field, False,7
27,15, TerrainType.Field, False,7
27,16, TerrainType.Field, False,7
27,17, TerrainType.Field, False,7
27,18, TerrainType.Field, False,7
27,19, TerrainType.Field, False,7
27,20, TerrainType.Field, False,7
27,21, TerrainType.Field, False,7
27,22, TerrainType.Field, False,7
27,23, TerrainType.Field, False,7
27,24, TerrainType.Field, False,7
27,25, TerrainType.Field, False,7
27,26, TerrainType.Field, False,7
27,27, TerrainType.Field, False,7
27,28, TerrainType.Field, False,7
27,29, TerrainType.Field, False,7
27,30, TerrainType.Field, False,7
28,1, TerrainType.Field, False,7
28,2, TerrainType.Field, False,7
28,3, TerrainType.Field, False,7
28,4, TerrainType.Forest, False,7
28,5, TerrainType.Forest, False,7
28,6, TerrainType.Forest, False,7
28,7, TerrainType.Forest, False,7
28,8, TerrainType.Field, False,7
28,9, TerrainType.Field, False,7
28,10, TerrainType.Field, False,7
28,11, TerrainType.Field, False,7
28,12, TerrainType.Field, False,7
28,13, TerrainType.Field, False,7
28,14, TerrainType.Field, False,7
28,15, TerrainType.Field, False,7
28,16, TerrainType.Field, False,7
28,17, TerrainType.Field, False,7
28,18, TerrainType.Field, False,7
28,19, TerrainType.Field, False,7
28,20, TerrainType.Field, False,7
28,21, TerrainType.Field, False,7
28,22, TerrainType.Field, False,7
28,23, TerrainType.Field, False,7
28,24, TerrainType.Field, False,7
28,25, TerrainType.Field, False,7
28,26, TerrainType.Field, False,7
28,27, TerrainType.Field, False,7
28,28, TerrainType.Field, False,7
28,29, TerrainType.Field, False,7
28,30, TerrainType.Field, False,7
29,1, TerrainType.Field, False,7
29,2, TerrainType.Forest, False,7
29,3, TerrainType.Forest, False,7
29,4, TerrainType.Forest, False,7
29,5, TerrainType.Forest, False,7
29,6, TerrainType.Forest, False,7
29,7, TerrainType.Forest, False,7
29,8, TerrainType.Forest, False,7
29,9, TerrainType.Field, False,7
29,10, TerrainType.Field, False,7
29,11, TerrainType.Field, False,7
29,12, TerrainType.Field, False,7
29,13, TerrainType.Field, False,7
29,14, TerrainType.Field, False,7
29,15, TerrainType.Field, False,7
29,16, TerrainType.Field, False,7
29,17, TerrainType.Field, False,7
29,18, TerrainType.Field, False,7
29,19, TerrainType.Field, False,7
29,20, TerrainType.Field, False,7
29,21, TerrainType.Field, False,7
29,22, TerrainType.Field, False,7
29,23, TerrainType.Field, False,7
29,24, TerrainType.Field, False,7
29,25, TerrainType.Field, False,7
29,26, TerrainType.Field, False,7
29,27, TerrainType.Field, False,7
29,28, TerrainType.Field, False,7
29,29, TerrainType.Field, False,7
29,30, TerrainType.Field, False,7
30,1, TerrainType.Field, False,7
30,2, TerrainType.Field, False,7
30,3, TerrainType.Field, False,7
30,4, TerrainType.Forest, False,7
30,5, TerrainType.Forest, False,7
30,6, TerrainType.Forest, False,7
30,7, TerrainType.Forest, False,7
30,8, TerrainType.Forest, False,7
30,9, TerrainType.Forest, False,7
30,10, TerrainType.Field, False,7
30,11, TerrainType.Field, False,7
30,12, TerrainType.Field, False,7
30,13, TerrainType.Field, False,7
30,14, TerrainType.Field, False,7
30,15, TerrainType.Field, False,7
30,16, TerrainType.Field, False,7
30,17, TerrainType.Field, False,7
30,18, TerrainType.Field, False,7
30,19, TerrainType.Field, False,7
30,20, TerrainType.Field, False,7
30,21, TerrainType.Field, False,7
30,22, TerrainType.Field, False,7
30,23, TerrainType.Field, False,7
30,24, TerrainType.Field, False,7
30,25, TerrainType.Field, False,7
30,26, TerrainType.Field, False,7
30,27, TerrainType.Field, False,7
30,28, TerrainType.Field, False,7
30,29, TerrainType.Field, False,7
30,30, TerrainType.Field, False,7
1,1, TerrainType.Field, False,8
1,2, TerrainType.Field, False,8
1,3, TerrainType.Field, False,8
1,4, TerrainType.Field, False,8
1,5, TerrainType.Field, False,8
1,6, TerrainType.Field, False,8
1,7, TerrainType.Field, False,8
1,8, TerrainType.Field, False,8
1,9, TerrainType.Field, False,8
1,10, TerrainType.Field, False,8
1,11, TerrainType.Field, False,8
1,12, TerrainType.Field, False,8
1,13, TerrainType.Field, False,8
1,14, TerrainType.Field, False,8
1,15, TerrainType.Field, False,8
1,16, TerrainType.Field, False,8
1,17, TerrainType.Field, False,8
1,18, TerrainType.Field, False,8
1,19, TerrainType.Field, False,8
1,20, TerrainType.Field, False,8
1,21, TerrainType.Field, False,8
1,22, TerrainType.Field, False,8
1,23, TerrainType.Field, False,8
1,24, TerrainType.Field, False,8
1,25, TerrainType.Field, False,8
1,26, TerrainType.Field, False,8
1,27, TerrainType.Field, False,8
1,28, TerrainType.Field, False,8
1,29, TerrainType.Field, False,8
1,30, TerrainType.Field, False,8
2,1, TerrainType.Field, False,8
2,2, TerrainType.Field, False,8
2,3, TerrainType.Field, False,8
2,4, TerrainType.Forest, False,8
2,5, TerrainType.Forest, False,8
2,6, TerrainType.Forest, False,8
2,7, TerrainType.Forest, False,8
2,8, TerrainType.Forest, False,8
2,9, TerrainType.Forest, False,8
2,10, TerrainType.Forest, False,8
2,11, TerrainType.Forest, False,8
2,12, TerrainType.Forest, False,8
2,13, TerrainType.Forest, False,8
2,14, TerrainType.Field, False,8
2,15, TerrainType.Field, False,8
2,16, TerrainType.Field, False,8
2,17, TerrainType.Field, False,8
2,18, TerrainType.Field, False,8
2,19, TerrainType.Field, False,8
2,20, TerrainType.Field, False,8
2,21, TerrainType.Field, False,8
2,22, TerrainType.Field, False,8
2,23, TerrainType.Field, False,8
2,24, TerrainType.Field, False,8
2,25, TerrainType.Field, False,8
2,26, TerrainType.Field, False,8
2,27, TerrainType.Field, False,8
2,28, TerrainType.Field, False,8
2,29, TerrainType.Field, False,8
2,30, TerrainType.Field, False,8
3,1, TerrainType.Field, False,8
3,2, TerrainType.Field, False,8
3,3, TerrainType.Field, False,8
3,4, TerrainType.Forest, False,8
3,5, TerrainType.Forest, False,8
3,6, TerrainType.Forest, False,8
3,7, TerrainType.Forest, False,8
3,8, TerrainType.Forest, False,8
3,9, TerrainType.Forest, False,8
3,10, TerrainType.Forest, False,8
3,11, TerrainType.Forest, False,8
3,12, TerrainType.Forest, False,8
3,13, TerrainType.Forest, False,8
3,14, TerrainType.Forest, False,8
3,15, TerrainType.Field, False,8
3,16, TerrainType.Field, False,8
3,17, TerrainType.Field, False,8
3,18, TerrainType.Field, False,8
3,19, TerrainType.Field, False,8
3,20, TerrainType.Field, False,8
3,21, TerrainType.Field, False,8
3,22, TerrainType.Field, False,8
3,23, TerrainType.Field, False,8
3,24, TerrainType.Field, False,8
3,25, TerrainType.Field, False,8
3,26, TerrainType.Field, False,8
3,27, TerrainType.Field, False,8
3,28, TerrainType.Field, False,8
3,29, TerrainType.Field, False,8
3,30, TerrainType.Field, False,8
4,1, TerrainType.Field, False,8
4,2, TerrainType.Field, False,8
4,3, TerrainType.Forest, False,8
4,4, TerrainType.Forest, False,8
4,5, TerrainType.Forest, False,8
4,6, TerrainType.Forest, False,8
4,7, TerrainType.Forest, False,8
4,8, TerrainType.Forest, False,8
4,9, TerrainType.Forest, False,8
4,10, TerrainType.Forest, False,8
4,11, TerrainType.Forest, False,8
4,12, TerrainType.Forest, False,8
4,13, TerrainType.Forest, False,8
4,14, TerrainType.Field, False,8
4,15, TerrainType.Field, False,8
4,16, TerrainType.Field, False,8
4,17, TerrainType.Field, False,8
4,18, TerrainType.Field, False,8
4,19, TerrainType.Field, False,8
4,20, TerrainType.Field, False,8
4,21, TerrainType.Field, False,8
4,22, TerrainType.Field, False,8
4,23, TerrainType.Field, False,8
4,24, TerrainType.Field, False,8
4,25, TerrainType.Field, False,8
4,26, TerrainType.Field, False,8
4,27, TerrainType.Field, False,8
4,28, TerrainType.Field, False,8
4,29, TerrainType.Field, False,8
4,30, TerrainType.Field, False,8
5,1, TerrainType.Field, False,8
5,2, TerrainType.Field, False,8
5,3, TerrainType.Forest, False,8
5,4, TerrainType.Forest, False,8
5,5, TerrainType.Forest, False,8
5,6, TerrainType.Forest, False,8
5,7, TerrainType.Forest, False,8
5,8, TerrainType.Forest, False,8
5,9, TerrainType.Field, False,8
5,10, TerrainType.Forest, False,8
5,11, TerrainType.Forest, False,8
5,12, TerrainType.Forest, False,8
5,13, TerrainType.Field, False,8
5,14, TerrainType.Field, False,8
5,15, TerrainType.Field, False,8
5,16, TerrainType.Field, False,8
5,17, TerrainType.Field, False,8
5,18, TerrainType.Field, False,8
5,19, TerrainType.Field, False,8
5,20, TerrainType.Field, False,8
5,21, TerrainType.Field, False,8
5,22, TerrainType.Field, False,8
5,23, TerrainType.Field, False,8
5,24, TerrainType.Field, False,8
5,25, TerrainType.Field, False,8
5,26, TerrainType.Field, False,8
5,27, TerrainType.Field, False,8
5,28, TerrainType.Field, False,8
5,29, TerrainType.Field, False,8
5,30, TerrainType.Field, False,8
6,1, TerrainType.Field, False,8
6,2, TerrainType.Field, False,8
6,3, TerrainType.Field, False,8
6,4, TerrainType.Forest, False,8
6,5, TerrainType.Forest, False,8
6,6, TerrainType.Forest, False,8
6,7, TerrainType.Forest, False,8
6,8, TerrainType.Field, False,8
6,9, TerrainType.Field, False,8
6,10, TerrainType.Field, False,8
6,11, TerrainType.Forest, False,8
6,12, TerrainType.Field, False,8
6,13, TerrainType.Field, False,8
6,14, TerrainType.Field, False,8
6,15, TerrainType.Field, False,8
6,16, TerrainType.Field, False,8
6,17, TerrainType.Field, False,8
6,18, TerrainType.Field, False,8
6,19, TerrainType.Field, False,8
6,20, TerrainType.Field, False,8
6,21, TerrainType.Field, False,8
6,22, TerrainType.Field, False,8
6,23, TerrainType.Field, False,8
6,24, TerrainType.Forest, False,8
6,25, TerrainType.Forest, False,8
6,26, TerrainType.Forest, False,8
6,27, TerrainType.Field, False,8
6,28, TerrainType.Field, False,8
6,29, TerrainType.Field, False,8
6,30, TerrainType.Field, False,8
7,1, TerrainType.Field, False,8
7,2, TerrainType.Field, False,8
7,3, TerrainType.Field, False,8
7,4, TerrainType.Field, False,8
7,5, TerrainType.Forest, False,8
7,6, TerrainType.Field, False,8
7,7, TerrainType.Field, False,8
7,8, TerrainType.Field, False,8
7,9, TerrainType.Field, False,8
7,10, TerrainType.Field, False,8
7,11, TerrainType.Field, False,8
7,12, TerrainType.Field, False,8
7,13, TerrainType.Field, False,8
7,14, TerrainType.Field, False,8
7,15, TerrainType.Field, False,8
7,16, TerrainType.Field, False,8
7,17, TerrainType.Field, False,8
7,18, TerrainType.Field, False,8
7,19, TerrainType.Field, False,8
7,20, TerrainType.Field, False,8
7,21, TerrainType.Field, False,8
7,22, TerrainType.Field, False,8
7,23, TerrainType.Forest, False,8
7,24, TerrainType.Forest, False,8
7,25, TerrainType.Forest, False,8
7,26, TerrainType.Forest, False,8
7,27, TerrainType.Forest, False,8
7,28, TerrainType.Field, False,8
7,29, TerrainType.Field, False,8
7,30, TerrainType.Field, False,8
8,1, TerrainType.Field, False,8
8,2, TerrainType.Field, False,8
8,3, TerrainType.Forest, False,8
8,4, TerrainType.Field, False,8
8,5, TerrainType.Field, False,8
8,6, TerrainType.Field, False,8
8,7, TerrainType.Field, False,8
8,8, TerrainType.Field, False,8
8,9, TerrainType.Field, False,8
8,10, TerrainType.Field, False,8
8,11, TerrainType.Field, False,8
8,12, TerrainType.Field, False,8
8,13, TerrainType.Field, False,8
8,14, TerrainType.Field, False,8
8,15, TerrainType.Field, False,8
8,16, TerrainType.Field, False,8
8,17, TerrainType.Field, False,8
8,18, TerrainType.Field, False,8
8,19, TerrainType.Field, False,8
8,20, TerrainType.Field, False,8
8,21, TerrainType.Field, False,8
8,22, TerrainType.Forest, False,8
8,23, TerrainType.Forest, False,8
8,24, TerrainType.Forest, False,8
8,25, TerrainType.Forest, False,8
8,26, TerrainType.Forest, False,8
8,27, TerrainType.Forest, False,8
8,28, TerrainType.Forest, False,8
8,29, TerrainType.Field, False,8
8,30, TerrainType.Field, False,8
9,1, TerrainType.Field, False,8
9,2, TerrainType.Field, False,8
9,3, TerrainType.Forest, False,8
9,4, TerrainType.Field, False,8
9,5, TerrainType.Field, False,8
9,6, TerrainType.Field, False,8
9,7, TerrainType.Field, False,8
9,8, TerrainType.Field, False,8
9,9, TerrainType.Field, False,8
9,10, TerrainType.Field, False,8
9,11, TerrainType.Field, False,8
9,12, TerrainType.Field, False,8
9,13, TerrainType.Field, False,8
9,14, TerrainType.Field, False,8
9,15, TerrainType.Field, False,8
9,16, TerrainType.Field, False,8
9,17, TerrainType.Field, False,8
9,18, TerrainType.Field, False,8
9,19, TerrainType.Field, False,8
9,20, TerrainType.Field, False,8
9,21, TerrainType.Field, False,8
9,22, TerrainType.Forest, False,8
9,23, TerrainType.Forest, False,8
9,24, TerrainType.Forest, False,8
9,25, TerrainType.Forest, False,8
9,26, TerrainType.Forest, False,8
9,27, TerrainType.Forest, False,8
9,28, TerrainType.Field, False,8
9,29, TerrainType.Field, False,8
9,30, TerrainType.Field, False,8
10,1, TerrainType.Field, False,8
10,2, TerrainType.Forest, False,8
10,3, TerrainType.Forest, False,8
10,4, TerrainType.Forest, False,8
10,5, TerrainType.Forest, False,8
10,6, TerrainType.Field, False,8
10,7, TerrainType.Field, False,8
10,8, TerrainType.Field, False,8
10,9, TerrainType.Field, False,8
10,10, TerrainType.Field, False,8
10,11, TerrainType.Field, False,8
10,12, TerrainType.Field, False,8
10,13, TerrainType.Field, False,8
10,14, TerrainType.Field, False,8
10,15, TerrainType.Field, False,8
10,16, TerrainType.Field, False,8
10,17, TerrainType.Field, False,8
10,18, TerrainType.Field, False,8
10,19, TerrainType.Field, False,8
10,20, TerrainType.Field, False,8
10,21, TerrainType.Field, False,8
10,22, TerrainType.Field, False,8
10,23, TerrainType.Forest, False,8
10,24, TerrainType.Forest, False,8
10,25, TerrainType.Forest, False,8
10,26, TerrainType.Field, False,8
10,27, TerrainType.Forest, False,8
10,28, TerrainType.Field, False,8
10,29, TerrainType.Field, False,8
10,30, TerrainType.Field, False,8
11,1, TerrainType.Field, False,8
11,2, TerrainType.Forest, False,8
11,3, TerrainType.Forest, False,8
11,4, TerrainType.Forest, False,8
11,5, TerrainType.Forest, False,8
11,6, TerrainType.Field, False,8
11,7, TerrainType.Field, False,8
11,8, TerrainType.Field, False,8
11,9, TerrainType.Field, False,8
11,10, TerrainType.Field, False,8
11,11, TerrainType.Field, False,8
